3525,I TL 1910-B,Himmlische Ferien,Science-Fiction,Paperino e le ferie spaziali,Italien,32
3526,B 850015,Tante Agathe naht...,Gagstory,Mickey e Pateta A Bomba Estourou Na Minha Mão,Brasilien,9
3527,I TL 1911-AP,Der Golfschreck mit der Wunderkeule,Schatzsuche,Paperino e la clava di Ercolino,Italien,50
3528,I TL 1917-B,Ein entspannendes Hobby,Gagstory,Paperino e il modellismo curativo,Italien,34
3529,I TL 1914-A,Das Geheimnis der Statue,Kriminalgeschichte,Topolino e l'enigma del faro,Italien,57
3530,I TL 1909-D,Die Suche nach dem Feuer,Gagstory,La guerra del fuoco,Italien,27
3531,I TL 1895-C,Eine Farbe verschwindet,Fantasy,Zio Paperone alla ricerca del colore perduto,Italien,28
3532,I TL 1918-DP,Der entführte Komet,Science-Fiction,Topolino e la cometa Beta,Italien,54
3533,I TL 1915-AP,Der Schatz des Käpten Kidd,Schatzsuche,Zio Paperone e la conchiglia rivelatrice,Italien,50
3534,I TL 1917-B,Ein entspannendes Hobby,Gagstory,Paperino e il modellismo curativo,Italien,34
3535,I TL 1914-A,Das Geheimnis der Statue,Kriminalgeschichte,Topolino e l'enigma del faro,Italien,57
3536,I TL 1909-D,Die Suche nach dem Feuer,Gagstory,La guerra del fuoco,Italien,27
3537,I TL 1895-C,Eine Farbe verschwindet,Fantasy,Zio Paperone alla ricerca del colore perduto,Italien,28
3538,I TL 1918-DP,Der entführte Komet,Science-Fiction,Topolino e la cometa Beta,Italien,54
3539,I TL 1915-AP,Der Schatz des Captain Kidd,Schatzsuche,Zio Paperone e la conchiglia rivelatrice,Italien,50
3540,I TL 1902-A,Die Zauberglocke,Dagobert in Not,Zio Paperone e la campana della generositÃ ,Italien,32
3541,I TL 1909-BP,Gamma in Gefahr,Science-Fiction,Topolino e il rompicapo dell'inesauribile,Italien,46
3542,I TL 1799-B,In geheimer Mission,Abenteuer,Paperino e la missione tre volte tanto,Italien,36
3543,I TL 1916-C,Die verschwundenen Meisterköche,Kriminalgeschichte,Topolino e il caso dei cuochi rapiti,Italien,38
3544,I TL 1915-B,Der Poseidon-Cup,"Sport,Abenteuer",Paperino skipper,Italien,30
3545,I TL 1917-AP,Das süße Geheimnis von Twin Goof,Kriminalgeschichte,Topolino e i dolci segreti di Twin Pipps,Italien,58
3546,I TL 1746-C,Der Schattenspender,Gagstory,Paperino e l'albero particolare,Italien,10
3547,I TL 1902-A,Die Zauberglocke,Dagobert in Not,Zio Paperone e la campana della generositÃ ,Italien,32
3548,I TL 1909-BP,Gamma in Gefahr,Science-Fiction,Topolino e il rompicapo dell'inesauribile,Italien,46
3549,I TL 1799-B,In geheimer Mission,Abenteuer,Paperino e la missione tre volte tanto,Italien,36
3550,I TL 1916-C,Die verschwundenen Meisterköche,Kriminalgeschichte,Topolino e il caso dei cuochi rapiti,Italien,38
3551,I TL 1915-B,Der Poseidon Cup,"Sport,Abenteuer",Paperino skipper,Italien,30
3552,I TL 1917-AP,Das süße Geheimnis von Twin Goof,Kriminalgeschichte,Topolino e i dolci segreti di Twin Pipps,Italien,58
3553,I TL 1746-C,Der Schattenspender,Gagstory,Paperino e l'albero particolare,Italien,10
3554,I TL 1923-DP,Eine fantastische Reise,Abenteuer,Paperino e il viaggio impossibile,Italien,56
3555,I TL 1920-CP,In der Zukunft verschollen,Zeitreisen,Topolino e il futuro sbagliato,Italien,55
3556,I TL 1924-BP,Das Zauber-Spray,Pädagogische Geschichte,Zio Paperone e il corridoio spray,Italien,58
3557,I TL 1923-B,Gauner gegen Gauner,Kriminalgeschichte,Topolino e le tentazioni di Gambadilegno,Italien,34
3558,I TL 1918-B,So ein Käse!,Gagstory,Paperino e Paperoga montanari,Italien,27
3559,I TL 1735-B,Des Ruhmes Last,Gagstory,Pippo poeta contemporaneo,Italien,20
3560,I TL 1923-DP,Eine fantastische Reise,Abenteuer,Paperino e il viaggio impossibile,Italien,56
3561,I TL 1920-CP,In der Zukunft verschollen,Zeitreisen,Topolino e il futuro sbagliato,Italien,55
3562,I TL 1924-BP,Das Zauber-Spray,Pädagogische Geschichte,Zio Paperone e il corridoio spray,Italien,58
3563,I TL 1923-B,Gauner gegen Gauner,Kriminalgeschichte,Topolino e le tentazioni di Gambadilegno,Italien,34
3564,I TL 1918-B,So ein Käse!,Gagstory,Paperino e Paperoga montanari,Italien,27
3565,I TL 1735-B,Des Ruhmes Last,Gagstory,Pippo poeta contemporaneo,Italien,20
3566,I TL 1928-A,Der Werbewettbewerb,Wirtschaftskampf,Zio Paperone e i rivali dello spot,Italien,31
3567,I TL 1931-D,Die Rückkehr des Dr. Krantz,Abenteuer,Indiana Pipps e il ritorno del doctor Kranz,Italien,33
3568,I TL 1929-CP,Der Bann der Naslinge,"Dagobert in Not,Fantasy",Zio Paperone e i conti alla rovescia,Italien,50
3569,I TL 1927-AP,Ausflug in den hohen Norden,Zeitreisen,Topolino e la scappata nordica,Italien,52
3570,I TL 1851-B,Aus Gittas Tagebuch: Der Duft des Goldes,"Düsentrieb´sche Erfindungen,Dagobert in Not,Romanze",Una papera tutta d'oro,Italien,21
3571,F JM 91207,Feurige Hexensprüche,"Fantasy,Gagstory",Dingo L'ironie du sort,Frankreich,11
3572,I TL 1927-DP,Das Wunderpferd,"Fantasy,Schatzsuche,Wirtschaftskampf",Zio Paperone e il cavallo marino,Italien,52
3573,I TL 1928-A,Der Werbewettbewerb,Wirtschaftskampf,Zio Paperone e i rivali dello spot,Italien,31
3574,I TL 1931-D,Die Rückkehr des Dr. Krantz,Abenteuer,Indiana Pipps e il ritorno del doctor Kranz,Italien,33
3575,I TL 1929-CP,Der Bann der Naslinge,"Dagobert in Not,Fantasy",Zio Paperone e i conti alla rovescia,Italien,50
3576,I TL 1927-AP,Ausflug in den hohen Norden,Zeitreisen,Topolino e la scappata nordica,Italien,52
3577,I TL 1851-B,Aus Gittas Tagebuch: Der Duft des Goldes,"Düsentrieb´sche Erfindungen,Dagobert in Not,Romanze",Una papera tutta d'oro,Italien,21
3578,F JM 91207,Feurige Hexensprüche,"Fantasy,Gagstory",Dingo L'ironie du sort,Frankreich,11
3579,I TL 1927-DP,Das Wunderpferd,"Fantasy,Schatzsuche,Wirtschaftskampf",Zio Paperone e il cavallo marino,Italien,52
3580,I TL 1937-C,Das Spukschloss im Nebel,"Mystery,Gagstory,Film Parodie",La Banda Bassotti e la notte dai Paper Addams,Italien,42
3581,I TL 1883-AP,Abenteuer im Comicland,Literarische Parodie,Paperino in,Italien,63
3582,I TL 1934-DP,Graf Frost und das Zepter der Zeit,"Fantasy,Abenteuer",Topolino e lo scettro del tempo,Italien,126
3583,D 91124,Ehrlich juckt am längsten,"Dagobert in Not,Gagstory",The Beagle Boys The Itch For Money,Dänemark,19
3584,I TL 1937-C,Das Spukschloss im Nebel,"Mystery,Gagstory,Film Parodie",La Banda Bassotti e la notte dai Paper Addams,Italien,42
3585,I TL 1883-AP,Abenteuer im Comicland,Literarische Parodie,Paperino in,Italien,63
3586,I TL 1934-DP,Graf Frost und das Zepter der Zeit,"Fantasy,Abenteuer",Topolino e lo scettro del tempo,Italien,126
3587,D 91124,Ehrlich juckt am längsten,"Dagobert in Not,Gagstory",The Beagle Boys The Itch For Money,Dänemark,19
3588,D 92001,Der Held der Pharaonen,"Antike,Dagobert in Not,Romanze",Donald Duck Palaver In The Pyramids,Dänemark,42
3589,I TL 1939-CP,Gefangen im Großstadtdschungel,"Kriminalgeschichte,Fantasy",Topolino e la cittÃ  selvaggia,Italien,54
3590,I TL 1938-AP,Der Retter von Auralon,"Fantasy,Schatzsuche,Zeitreisen,Antike",Paperino e la terra della rocciafiamma,Italien,136
3591,D 92003,Ein kostbarer Duft,"Kriminalgeschichte,Science-Fiction",Minnie Mouse A Smell Of Beauty,Dänemark,18
3592,D 92001,Der Held der Pharaonen,"Antike,Dagobert in Not,Romanze",Donald Duck Palaver In The Pyramids,Dänemark,42
3593,I TL 1939-CP,Gefangen im Großstadtdschungel,"Kriminalgeschichte,Fantasy",Topolino e la cittÃ  selvaggia,Italien,54
3594,I TL 1938-AP,Der Retter von Auralon,"Fantasy,Schatzsuche,Zeitreisen,Antike",Paperino e la terra della rocciafiamma,Italien,136
3595,D 92003,Ein kostbarer Duft,"Kriminalgeschichte,Science-Fiction",Minnie Mouse A Smell Of Beauty,Dänemark,18
3596,I TL 1940-BP,Der Intelligenztransfer,Düsentrieb´sche Erfindungen,Paperino e il raggio scambiatore,Italien,46
3597,I TL 1942-DP,Eine tödliche Falle,Kriminalgeschichte,Topolino e l'operazione caos,Italien,59
3598,I TL 1934-C,Kalendereskapaden,Zeitreisen,Zio Paperone e il tempo rovesciato,Italien,35
3599,I TL 1933-AP,Der Liebe zarte Bande,"Zeitreisen,Romanze",Topolino e il naufragio nel tempo,Italien,48
3600,I TL 1931-C,Der Eiskreme-Laser,Düsentrieb´sche Erfindungen,Paperino e il raggio gelato,Italien,27
3601,I TL 1931-A,Die Perle der Südsee,"Schatzsuche,Abenteuer",Zio Paperone e la cara carina caretta,Italien,35
3602,I TL 1940-BP,Der Intelligenztransfer,Düsentrieb´sche Erfindungen,Paperino e il raggio scambiatore,Italien,46
3603,I TL 1942-DP,Eine tödliche Falle,Kriminalgeschichte,Topolino e l'operazione caos,Italien,59
3604,I TL 1934-C,Kalendereskapaden,Zeitreisen,Zio Paperone e il tempo rovesciato,Italien,35
3605,I TL 1933-AP,Der Liebe zarte Bande,"Zeitreisen,Romanze",Topolino e il naufragio nel tempo,Italien,48
3606,I TL 1931-C,Der Eiscreme-Laser,Düsentrieb´sche Erfindungen,Paperino e il raggio gelato,Italien,27
3607,I TL 1931-A,Die Perle der Südsee,"Schatzsuche,Abenteuer",Zio Paperone e la cara carina caretta,Italien,35
3608,I TL 1946-AP,Trisaltuol treibt´s allzu toll,"Dagobert in Not,Fantasy",Zio Paperone e la fuga di Trizompa,Italien,53
3609,I TL 1945-AP,Abenteuer in Absurdistan,"Abenteuer,Kriminalgeschichte,Schatzsuche",Indiana Pipps e il trono magico,Italien,65
3610,I TL 1948-CP,In voller Fahrt,"Düsentrieb´sche Erfindungen,Gagstory",Paperino in moto ai guai,Italien,61
3611,I TL 1944-CP,Der Plan der Silizimianer,"Kriminalgeschichte,Science-Fiction",Topolino e il progetto D,Italien,65
3612,B 850128,Ein schlagender Beweis,Gagstory,"Margarida Homens, Tremei!",Brasilien,6
3613,I TL 1946-AP,Trisaltuol treibt´s allzu toll,"Dagobert in Not,Fantasy",Zio Paperone e la fuga di Trizompa,Italien,53
3614,I TL 1945-AP,Abenteuer in Absurdistan,"Abenteuer,Kriminalgeschichte,Schatzsuche",Indiana Pipps e il trono magico,Italien,65
3615,I TL 1948-CP,In voller Fahrt,"Düsentrieb´sche Erfindungen,Gagstory",Paperino in moto ai guai,Italien,61
3616,I TL 1944-CP,Der Plan der Silizimianer,"Kriminalgeschichte,Science-Fiction",Topolino e il progetto D,Italien,65
3617,B 850128,Ein schlagender Beweis,Gagstory,"Margarida Homens, Tremei!",Brasilien,6
3618,I TL 1966-AP,Prallball im Weltall,"Science-Fiction,Düsentrieb´sche Erfindungen,Sport",Paperino e la vacanza spaziale,Italien,65
3619,I TL 1967-AP,Der mächtige Maschinenmann,Kriminalgeschichte,Basettoni e il grande caldo,Italien,64
3620,I TL 1963-C,Ein Maler-Schicksal,"Gagstory,Mittelalter",Paperino e le affinitÃ  pittoriche,Italien,20
3621,I TL 1892-C,Aus Daisys Tagebuch: Froschkönig wider Willen,Gagstory,A carnevale qualche scherzo... non vale!,Italien,21
3622,I TL 1951-B,"So nicht, Kater Karlo!",Zeitreisen,Gambadilegno e il progetto mai visto,Italien,20
3623,D 92370,Geheimagent 006 1/2,"Gagstory,Kriminalgeschichte,Film Parodie",Donald Duck Secret Agent 006 1/2,Dänemark,60
3624,I TL 1966-AP,Prallball im Weltall,"Science-Fiction,Düsentrieb´sche Erfindungen,Sport",Paperino e la vacanza spaziale,Italien,65
3625,I TL 1967-AP,Der mächtige Maschinenmann,Kriminalgeschichte,Basettoni e il grande caldo,Italien,64
3626,I TL 1963-C,Ein Maler-Schicksal,"Gagstory,Mittelalter",Paperino e le affinitÃ  pittoriche,Italien,20
3627,I TL 1892-C,Aus Daisys Tagebuch: Froschkönig wider Willen,Gagstory,A carnevale qualche scherzo... non vale!,Italien,21
3628,I TL 1951-B,"So nicht, Kater Karlo!",Zeitreisen,Gambadilegno e il progetto mai visto,Italien,20
3629,D 92370,Geheimagent 006 1/2,"Gagstory,Kriminalgeschichte,Film Parodie",Donald Duck Secret Agent 006 1/2,Dänemark,60
3630,I TL 1956-A,Phantomias auf Abwegen?,Superhelden,Paperinik e le tasse rapinatorie,Italien,42
3631,I TL 1955-AP,Die städtischen Bühnen Entenhausen präsentieren: Arm und reich,Literarische Parodie,Miseria e nobiltÃ ,Italien,50
3632,I TL 1959-D,"Die ""Milch der Wüste""",Wirtschaftskampf,Zio Paperone e il formaggio del deserto,Italien,49
3633,I TL 1959-AP,Kosmische Zeitsprünge,Zeitreisen,Topolino e lo strappo cronospaziale,Italien,56
3634,I TL 1955-D,Die Straße der Gewürze,Abenteuer,Zio Paperone e la via delle spezie,Italien,36
3635,I TL 1956-B,Im Reich der Erfindungen,Düsentrieb´sche Erfindungen,Archimede e la crisi inventiva,Italien,17
3636,I TL 1956-A,Phantomias auf Abwegen?,Superhelden,Paperinik e le tasse rapinatorie,Italien,42
3637,I TL 1955-AP,Die städtischen Bühnen Entenhausen präsentieren: Arm und reich,Literarische Parodie,Miseria e nobiltÃ ,Italien,50
3638,I TL 1959-D,"Die ""Milch der Wüste""",Wirtschaftskampf,Zio Paperone e il formaggio del deserto,Italien,49
3639,I TL 1959-AP,Kosmische Zeitsprünge,Zeitreisen,Topolino e lo strappo cronospaziale,Italien,56
3640,I TL 1955-D,Die Straße der Gewürze,Abenteuer,Zio Paperone e la via delle spezie,Italien,36
3641,I TL 1956-B,Im Reich der Erfindungen,Düsentrieb´sche Erfindungen,Archimede e la crisi inventiva,Italien,17
3642,I TL 1962-AP,Der Wüstenwurm,"Besondere Fahrzeuge,Dagobert in Not",Zio Paperone e il mariuolrobot archeologico,Italien,50
3643,I TL 1963-A,Der Quell der Schönheit,Abenteuer,Indiana Pipps e la fonte della bellezza,Italien,40
3644,I TL 1960-AP,Die Farbe des Goldes,"Abenteuer,Science-Fiction",Zio Paperone e l'oro variabile,Italien,51
3645,I TL 1946-BP,Der Aeroscooter,Kriminalgeschichte,Topolino e lo scooter volante,Italien,54
3646,S 86187,Ein kleiner Umweg...,Gagstory,Huey Dewey and Louie Lock And Key,Disney Studio (foreign market stories),10
3647,D 91226,Der Ring der Güte,"Mittelalter,Abenteuer,Romanze",Minnie Mouse & Mickey Mouse The Ring's Power,Dänemark,45
3648,I TL 1962-AP,Der Wüstenwurm,"Besondere Fahrzeuge,Dagobert in Not",Zio Paperone e il mariuolrobot archeologico,Italien,50
3649,I TL 1963-A,Der Quell der Schönheit,Abenteuer,Indiana Pipps e la fonte della bellezza,Italien,40
3650,I TL 1960-AP,Die Farbe des Goldes,"Abenteuer,Science-Fiction",Zio Paperone e l'oro variabile,Italien,51
3651,I TL 1946-BP,Der Aeroscooter,Kriminalgeschichte,Topolino e lo scooter volante,Italien,54
3652,S 86187,Ein kleiner Umweg...,Gagstory,Huey Dewey and Louie Lock And Key,Disney Studio (foreign market stories),10
3653,D 91226,Der Ring der Güte,"Mittelalter,Abenteuer,Romanze",Minnie Mouse & Mickey Mouse The Ring's Power,Dänemark,45
3654,I TL 1968-A,Das Elixier der ewigen Jugend,"Schatzsuche,Gagstory",Zio Paperone e il vaso di Petronius,Italien,50
3655,D 91213,Der doppelte Rockstar,Kriminalgeschichte,Goofy The Rock Star,Dänemark,42
3656,I TL 1930-A,Die Leiden des jungen Ganthers,"Literarische Parodie,Mittelalter",Paperino e i dolori di un giovane papero,Italien,39
3657,I TL 1943-B,Seltsame Nachbarn,"Kriminalgeschichte,Gagstory",Minni e gli strani vicini,Italien,33
3658,I TL 1964-A,Wohltäter wider Willen,"Science-Fiction,Gagstory",Zio Paperone mecenate per forza,Italien,34
3659,I TL 1962-C,Der unerklärliche Monetensegen,Kriminalgeschichte,Topolino e... l'inspiegabile arricchimento di Gambadilegno,Italien,52
3660,I TL 1968-A,Das Elixier der ewigen Jugend,"Schatzsuche,Gagstory",Zio Paperone e il vaso di Petronius,Italien,50
3661,D 91213,Der doppelte Rockstar,Kriminalgeschichte,Goofy The Rock Star,Dänemark,42
3662,I TL 1930-A,Die Leiden des jungen Ganthers,"Literarische Parodie,Mittelalter",Paperino e i dolori di un giovane papero,Italien,39
3663,I TL 1943-B,Seltsame Nachbarn,"Kriminalgeschichte,Gagstory",Minni e gli strani vicini,Italien,33
3664,I TL 1964-A,Wohltäter wider Willen,"Science-Fiction,Gagstory",Zio Paperone mecenate per forza,Italien,34
3665,I TL 1962-C,Der unerklärliche Monetensegen,Kriminalgeschichte,Topolino e... l'inspiegabile arricchimento di Gambadilegno,Italien,52
3666,D 90271,Der Schwarze Diamant,"Schatzsuche,Dagobert in Not,Mystery",Uncle Scrooge The Black Stone,Dänemark,52
3667,I TL 1972-AP,Der Gedächtnislöscher,Kriminalgeschichte,Topolino e il caso del cancellatore,Italien,47
3668,I TL 1952-A,Der Wildbach-Marathon,Gagstory,Paperino e la corsa degli audaci,Italien,43
3669,I TL 1970-EP,Der Schwarze Kristall,"Science-Fiction,Film Parodie",Il cristallo nero,Italien,66
3670,I TL 1958-DP,Einmal Australien und zurück,"Abenteuer,Gagstory",Zio Paperone e l'avventura oceanica,Italien,42
3671,D 90271,Der schwarze Diamant,"Schatzsuche,Dagobert in Not,Mystery",Uncle Scrooge The Black Stone,Dänemark,52
3672,I TL 1972-AP,Der Gedächtnislöscher,Kriminalgeschichte,Topolino e il caso del cancellatore,Italien,47
3673,I TL 1952-A,Der Wildbach-Marathon,Gagstory,Paperino e la corsa degli audaci,Italien,43
3674,I TL 1970-EP,Der schwarze Kristall,"Science-Fiction,Film Parodie",Il cristallo nero,Italien,66
3675,I TL 1958-DP,Einmal Australien und zurück,"Abenteuer,Gagstory",Zio Paperone e l'avventura oceanica,Italien,42
3676,D 93135,Alter schützt vor Torheit nicht,"Schatzsuche,Gagstory",Donald Duck There's No Fool like An Old Fool,Dänemark,52
3677,I TL 1919-C,Der Mann hinter den Ducks,Historisches Thema,Zio Paperone e l'uomo dei paperi,Italien,21
3678,I TL 1977-AP,Die Last des Geldes,"Dagobert in Not,Gagstory",Zio Paperone e i dollari pesanti,Italien,49
3679,I TL 1970-A,Albträume aus der Traumfabrik,Superhelden,Paperinik e il diabolico pi.onir.,Italien,30
3680,I TL 1972-C,Das Gold der Sterne,"Schatzsuche,Düsentrieb´sche Erfindungen,Science-Fiction",Zio Paperone e l'oro delle stelle,Italien,31
3681,I TL 1954-A,Der vertrackte Frack,"Fantasy,Gagstory",Paperino e il vecchio frac,Italien,31
3682,I TL 1976-D,Phantomias stinkt´s gewaltig,Superhelden,Paperinik contro il perfido... Perfidus,Italien,36
3683,D 93135,Alter schützt vor Torheit nicht,"Schatzsuche,Gagstory",Donald Duck There's No Fool like An Old Fool,Dänemark,52
3684,I TL 1919-C,Der Mann hinter den Ducks,Historisches Thema,Zio Paperone e l'uomo dei paperi,Italien,21
3685,I TL 1977-AP,Die Last des Geldes,"Dagobert in Not,Gagstory",Zio Paperone e i dollari pesanti,Italien,49
3686,I TL 1970-A,Alpträume aus der Traumfabrik,Superhelden,Paperinik e il diabolico pi.onir.,Italien,30
3687,I TL 1972-C,Das Gold der Sterne,"Schatzsuche,Düsentrieb´sche Erfindungen,Science-Fiction",Zio Paperone e l'oro delle stelle,Italien,31
3688,I TL 1954-A,Der vertrackte Frack,"Fantasy,Gagstory",Paperino e il vecchio frac,Italien,31
3689,I TL 1976-D,Phantomias stinkt´s gewaltig,Superhelden,Paperinik contro il perfido... Perfidus,Italien,36
3690,I TL 1979-AP,Der grüne Daumen,Dagobert in Not,Paperino e il pollice verde,Italien,48
3691,D 91265,Der Mann mit den vielen Gesichtern,Historisches Thema,Mickey Mouse The Many Faces Of Friend Filip,Dänemark,65
3692,I TL 1974-AP,Drachengold,"Fantasy,Mittelalter",Re PÃ peron e il tesoro delle 3 chiavi,Italien,99
3693,I TL 1967-D,Ein nächtliches Drama,Gagstory,Orazio e Clarabella,Italien,6
3694,I TL 1979-C,Ein intergalaktischer Zwischenfall,"Science-Fiction,Gagstory",Topolino e l'agente intergalattico,Italien,32
3695,I TL 1979-AP,Der grüne Daumen,Dagobert in Not,Paperino e il pollice verde,Italien,48
3696,D 91265,Der Mann mit den vielen Gesichtern,Historisches Thema,Mickey Mouse The Many Faces Of Friend Filip,Dänemark,65
3697,I TL 1974-AP,Drachengold,"Fantasy,Mittelalter",Re PÃ peron e il tesoro delle 3 chiavi,Italien,99
3698,I TL 1967-D,Ein nächtliches Drama,Gagstory,Orazio e Clarabella,Italien,6
3699,I TL 1979-C,Ein intergalaktischer Zwischenfall,"Science-Fiction,Gagstory",Topolino e l'agente intergalattico,Italien,32
3700,I TL 1983-B,Das grüne Gewissen,Pädagogische Geschichte,Zio Paperone e l'operazione cactus,Italien,57
3701,I TL 1973-AP,Das Geheimnis der steinernen Krone,Zeitreisen,Topolino e l'enigma della corona di pietra,Italien,124
3702,I TL 1972-D,Invasion aus Hexenhausen,Gagstory,Amelia & Nocciola S.P.M. (SocietÃ  Per Magie),Italien,31
3703,I TL 1957-D,Ein denkwürdiges Rennen,Gagstory,Zio Paperone e il giro di Paperopoli,Italien,38
3704,I TL 1983-B,Das grüne Gewissen,Pädagogische Geschichte,Zio Paperone e l'operazione cactus,Italien,57
3705,I TL 1973-AP,Das Geheimnis der steinernen Krone,Zeitreisen,Topolino e l'enigma della corona di pietra,Italien,124
3706,I TL 1972-D,Invasion aus Hexenhausen,Gagstory,Amelia & Nocciola S.P.M. (SocietÃ  Per Magie),Italien,31
3707,I TL 1957-D,Ein denkwürdiges Rennen,Gagstory,Zio Paperone e il giro di Paperopoli,Italien,38
3708,I TL 1982-AP,Abenteuer in Pyramontanien,"Schatzsuche,Besondere Fahrzeuge",Zio Paperone e le sirene di montagna,Italien,48
3709,I TL 1981-AP,Das Geheimnis des Damespiels,Abenteuer,Indiana Pipps e il mistero della dama Thailandese,Italien,53
3710,I TL 1981-B,Es geschah in einer Nacht,Film Parodie,Paperino in Accadde un giorno,Italien,55
3711,D 92176,Der falsche Prinz,Kriminalgeschichte,Mickey Mouse Tyrannica,Dänemark,94
3712,I TL 1982-AP,Abenteuer in Pyramontanien,"Schatzsuche,Besondere Fahrzeuge",Zio Paperone e le sirene di montagna,Italien,48
3713,I TL 1981-AP,Das Geheimnis des Damespiels,Abenteuer,Indiana Pipps e il mistero della dama Thailandese,Italien,53
3714,I TL 1981-B,Es geschah in einer Nacht,Film Parodie,Paperino in Accadde un giorno,Italien,55
3715,D 92176,Der falsche Prinz,Kriminalgeschichte,Mickey Mouse Tyrannica,Dänemark,94
3716,I TL 1985-A,Ein Sponsor für Phantomias,Superhelden,Paperinik e la crisi eroico finanziaria,Italien,30
3717,I TL 1983-AP,Die Feuer speiende Prinzessin,Fantasy,Topolino e il soffio del drago,Italien,46
3718,I TL 1989-AP,Die Himmelspillen,"Abenteuer,Dagobert in Not",Zio Paperone e le pillole di cielo,Italien,49
3719,I TL 1963-DP,Der Planet der Diebe,Fantasy,Topolino e l'incarico molto speciale,Italien,51
3720,I TL 1977-CP,Donald und die Räuber,Literarische Parodie,Paperino e... i Masnadieri,Italien,49
3721,I TL 1972-B,Eine treue Seele,Abenteuer,Zio Paperone e il vecchio fedele,Italien,25
3722,I TL 1985-A,Ein Sponsor für Phantomias,Superhelden,Paperinik e la crisi eroico finanziaria,Italien,30
3723,I TL 1983-AP,Die feuerspeiende Prinzessin,Fantasy,Topolino e il soffio del drago,Italien,46
3724,I TL 1989-AP,Die Himmelspillen,"Abenteuer,Dagobert in Not",Zio Paperone e le pillole di cielo,Italien,49
3725,I TL 1963-DP,Der Planet der Diebe,Fantasy,Topolino e l'incarico molto speciale,Italien,51
3726,I TL 1977-CP,Donald... und die Räuber,Literarische Parodie,Paperino e... i Masnadieri,Italien,49
3727,I TL 1972-B,Eine treue Seele,Abenteuer,Zio Paperone e il vecchio fedele,Italien,25
3728,D 93252,Das Hexenlicht,Literarische Parodie,Donald Duck The Tinderbox,Dänemark,78
3729,I TL 1987-DP,Kometenstreit im All,Science-Fiction,Topolino & Eta Beta e la cometa Teta,Italien,54
3730,I TL 1996-B,Der Kampf um den Schreibkrampf,Abenteuer,Zio Paperone e il crampo dello scrivano,Italien,32
3731,D 93616,Zwischenfall in Venedig,"Mittelalter,Kriminalgeschichte",Mickey Mouse Pay No Bills,Dänemark,14
3732,I TL 1828-B,Krise im Kristallbergtal,"Abenteuer,Dagobert in Not",Zio Paperone e l'affarissimo che fa benissimo,Italien,34
3733,I TL 1990-A,Albträume ohne Ende,Kriminalgeschichte,Topolino e i sogni ricorrenti,Italien,38
3734,D 93252,Das Hexenlicht,Literarische Parodie,Donald Duck The Tinderbox,Dänemark,78
3735,I TL 1987-DP,Kometenstreit im All,Science-Fiction,Topolino & Eta Beta e la cometa Teta,Italien,54
3736,I TL 1996-B,Der Kampf um den Schreibkrampf,Abenteuer,Zio Paperone e il crampo dello scrivano,Italien,32
3737,D 93616,Zwischenfall in Venedig,"Mittelalter,Kriminalgeschichte",Mickey Mouse Pay No Bills,Dänemark,14
3738,I TL 1828-B,Krise im Kristallbergtal,"Abenteuer,Dagobert in Not",Zio Paperone e l'affarissimo che fa benissimo,Italien,34
3739,I TL 1990-A,Alpträume ohne Ende,Kriminalgeschichte,Topolino e i sogni ricorrenti,Italien,38
3740,D 93368,Ein wahrer Held,Abenteuer,Donald Duck Hail the Conquering Duck,Dänemark,47
3741,I TL 1996-A + I TL 1999-A,Es war einmal in Amerika - Teil 1: Der Schatz der Pilgerväter,Abenteuer,,,68
3742,I TL 1999-D,Ein kugelrunder Wächter,"Dagobert in Not,Abenteuer",Zio Paperone e lo sferoide da guardia,Italien,31
3743,D 92217,Übelriechende Geschäfte,Kriminalgeschichte,Mickey Mouse Dirty Business,Dänemark,68
3744,I TL 1978-D,Das Hyperauto,Besondere Fahrzeuge,Zio Paperone e le avveniristiche automa-automa,Italien,36
3745,D 93368,Ein wahrer Held,Abenteuer,Donald Duck Hail the Conquering Duck,Dänemark,47
3746,I TL 1996-A + I TL 1999-A,Es war einmal in Amerika - Teil 1: Der Schatz der Pilgerväter,Abenteuer,,,68
3747,I TL 1999-D,Ein kugelrunder Wächter,"Dagobert in Not,Abenteuer",Zio Paperone e lo sferoide da guardia,Italien,31
3748,D 92217,Übelriechende Geschäfte,Kriminalgeschichte,Mickey Mouse Dirty Business,Dänemark,68
3749,I TL 1978-D,Das Hyperauto,Besondere Fahrzeuge,Zio Paperone e le avveniristiche automa-automa,Italien,36
3750,D 93364,Der große Preis,"Sport,Gagstory",Donald Duck The Big Race,Dänemark,45
3751,I TL 1993-AP,Der Ritter ohne Furcht und Adel,"Mittelalter,Fantasy",Ser Topolino e la cavalcata dei cavalieri inesistenti,Italien,179
3752,I TL 1967-E,Eine Bootsfahrt mit Hindernissen,Gagstory,Paperino e Paperoga guide marine,Italien,26
3753,D 93364,Der große Preis,"Sport,Gagstory",Donald Duck The Big Race,Dänemark,45
3754,I TL 1993-AP,Der Ritter ohne Furcht und Adel,"Mittelalter,Fantasy",Ser Topolino e la cavalcata dei cavalieri inesistenti,Italien,179
3755,I TL 1967-E,Eine Bootsfahrt mit Hindernissen,Gagstory,Paperino e Paperoga guide marine,Italien,26
